First Name,Last Name,Team Name,Team Nickname,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,TPE
Hampus,Lindholm,Anaheim,Ducks,7,12,0,0,0,0,0,1,1,15,15,18,15,17,16,6,8,12,14,14,8,16,13,18,7,13,18,14,17,19,1,1,1,1,1,1,1,1,1,1,1,1498
Jacob,Larsson,Anaheim,Ducks,7,14,0,0,0,0,0,1,1,15,15,15,16,15,14,6,9,11,12,15,5,16,10,15,6,12,15,14,13,13,1,1,1,1,1,1,1,1,1,1,1,898
Sam,Steel,Anaheim,Ducks,7,14,0,0,0,0,0,1,1,15,16,14,16,15,12,6,13,15,15,16,16,7,16,12,14,11,13,6,13,12,1,1,1,1,1,1,1,1,1,1,1,1014
Troy,Terry,Anaheim,Ducks,3,13,0,0,0,0,0,1,1,15,14,14,15,15,12,4,13,12,15,15,15,8,14,14,12,10,15,7,14,14,1,1,1,1,1,1,1,1,1,1,1,869
Cam,Fowler,Anaheim,Ducks,7,14,0,0,0,0,0,1,1,15,16,15,17,18,15,6,9,11,15,17,7,16,13,14,7,11,15,14,15,15,1,1,1,1,1,1,1,1,1,1,1,1202
Sergei,Bobrovsky,Florida,Panthers,8,1,0,0,0,0,0,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,15,15,16,15,17,15,16,16,17,1045
Brian,Boyle,Florida,Panthers,9,14,0,0,0,0,0,1,1,12,11,16,12,14,17,8,17,14,13,12,16,6,13,14,15,15,14,7,16,14,1,1,1,1,1,1,1,1,1,1,1,1056
Evgeni,Dadonov,Florida,Panthers,5,14,0,0,0,0,0,1,1,16,17,15,16,17,13,5,13,16,16,17,17,8,17,14,10,11,15,7,15,15,1,1,1,1,1,1,1,1,1,1,1,1347
Colton,Sceviour,Florida,Panthers,6,15,0,0,0,0,0,1,1,14,13,14,14,12,14,10,14,16,14,14,14,5,13,15,11,14,16,9,13,14,1,1,1,1,1,1,1,1,1,1,1,922
Anton,Stralman,Florida,Panthers,6,14,0,0,0,0,0,1,1,15,15,15,14,16,14,5,9,11,14,15,6,16,12,14,8,13,16,13,15,16,1,1,1,1,1,1,1,1,1,1,1,1009
Keith,Yandle,Florida,Panthers,7,13,0,0,0,0,0,1,1,18,17,16,17,18,13,7,8,13,18,18,8,16,16,13,8,11,14,12,15,14,1,1,1,1,1,1,1,1,1,1,1,1433
Brett,Connolly,Florida,Panthers,8,14,0,0,0,0,0,1,1,14,14,16,15,15,15,6,15,16,15,15,17,8,15,13,9,13,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,1083
Mike,Hoffman,Florida,Panthers,7,16,0,0,0,0,0,1,1,17,16,15,16,16,13,6,14,17,16,17,17,8,16,13,11,12,13,7,13,14,1,1,1,1,1,1,1,1,1,1,1,1303
Josh,Brown,Florida,Panthers,13,16,0,0,0,0,0,1,1,12,12,16,13,14,16,15,10,11,11,12,5,15,10,16,7,18,15,13,15,15,1,1,1,1,1,1,1,1,1,1,1,1081
Aaron,Ekblad,Florida,Panthers,9,15,0,0,0,0,0,1,1,15,15,18,16,17,18,9,10,13,14,14,9,17,13,15,8,13,14,13,16,15,1,1,1,1,1,1,1,1,1,1,1,1314
Vincent,Trocheck,Florida,Panthers,9,14,0,0,0,0,0,1,1,15,16,15,14,17,12,6,13,16,16,16,16,7,16,14,16,14,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,1256
Chris,Driedger,Florida,Panthers,8,1,0,0,0,0,0,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,15,14,15,14,13,13,13,13,13,585
Mark,Pysyk,Florida,Panthers,8,12,0,0,0,0,0,1,1,15,13,15,15,15,14,6,9,11,13,14,8,16,11,17,7,14,17,14,15,15,1,1,1,1,1,1,1,1,1,1,1,1008
Jonathan,Huberdeau,Florida,Panthers,9,15,0,0,0,0,0,1,1,16,16,16,16,19,14,6,16,16,19,18,16,8,18,14,16,12,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,1718
Mike,Matheson,Florida,Panthers,9,15,0,0,0,0,0,1,1,15,14,15,14,16,14,7,9,12,14,15,8,15,12,14,7,12,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,942
Frankie,Vatrano,Florida,Panthers,9,14,0,0,0,0,0,1,1,13,14,15,13,14,15,6,12,17,14,15,17,7,15,14,11,15,14,8,13,13,1,1,1,1,1,1,1,1,1,1,1,997
Aleksander,Barkov,Florida,Panthers,4,12,0,0,0,0,0,1,1,15,16,16,15,20,16,6,15,15,17,17,16,8,17,16,16,10,16,7,17,19,1,1,1,1,1,1,1,1,1,1,1,1771
Jayce,Hawryluk,Florida,Panthers,12,15,0,0,0,0,0,1,1,14,14,15,13,13,14,8,13,13,14,13,15,6,13,13,12,19,13,9,13,14,1,1,1,1,1,1,1,1,1,1,1,960
MacKenzie,Weegar,Florida,Panthers,11,15,0,0,0,0,0,1,1,13,13,15,14,14,15,11,8,11,14,15,8,16,13,17,7,17,15,15,14,16,1,1,1,1,1,1,1,1,1,1,1,1112
Noel,Acciari,Florida,Panthers,6,13,0,0,0,0,0,1,1,13,14,15,14,13,15,9,13,13,12,14,14,6,12,16,14,17,15,8,13,15,1,1,1,1,1,1,1,1,1,1,1,934
Sam,Montembeault,Florida,Panthers,8,1,0,0,0,0,0,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,13,14,13,14,14,13,13,15,585
Denis,Malgin,Florida,Panthers,6,14,0,0,0,0,0,1,1,15,16,15,15,14,12,6,12,14,15,16,15,7,15,14,10,13,14,7,12,14,1,1,1,1,1,1,1,1,1,1,1,949
Nick,Bonino,Nashville,Predators,7,15,0,0,0,0,0,1,1,13,14,16,14,16,14,6,14,13,15,15,15,6,15,15,16,11,14,9,15,15,1,1,1,1,1,1,1,1,1,1,1,1082
Matt,Duchene,Nashville,Predators,6,14,0,0,0,0,0,1,1,17,17,16,18,17,14,5,13,16,16,17,17,8,17,13,17,11,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,1519
Dan,Hamhuis,Nashville,Predators,7,14,0,0,0,0,0,1,1,13,15,15,13,15,15,7,9,10,14,14,5,15,11,16,7,12,16,14,15,15,1,1,1,1,1,1,1,1,1,1,1,923
Pekka,Rinne,Nashville,Predators,8,1,0,0,0,0,0,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,14,15,16,17,17,16,16,12,16,1057
Kyle,Turris,Nashville,Predators,8,12,0,0,0,0,0,1,1,14,15,15,14,15,13,7,15,14,15,15,15,7,15,14,15,11,14,7,15,14,1,1,1,1,1,1,1,1,1,1,1,984
Yannick,Weber,Nashville,Predators,8,14,0,0,0,0,0,1,1,14,14,15,14,14,13,6,8,12,13,15,6,17,11,15,7,15,14,11,14,14,1,1,1,1,1,1,1,1,1,1,1,868
Mattias,Ekholm,Nashville,Predators,7,13,0,0,0,0,0,1,1,14,16,14,16,17,15,7,10,12,15,15,7,17,13,19,6,12,19,12,17,17,1,1,1,1,1,1,1,1,1,1,1,1440
Ryan,Johansen,Nashville,Predators,8,13,0,0,0,0,0,1,1,14,14,15,15,17,15,9,17,13,17,17,14,6,16,14,16,13,14,7,15,14,1,1,1,1,1,1,1,1,1,1,1,1261
Roman,Josi,Nashville,Predators,8,14,0,0,0,0,0,1,1,17,16,17,17,19,14,5,9,15,17,19,10,18,16,14,8,12,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,1628
Craig,Smith,Nashville,Predators,7,14,0,0,0,0,0,1,1,15,15,15,15,14,15,6,14,17,15,15,16,6,16,14,12,12,14,7,13,14,1,1,1,1,1,1,1,1,1,1,1,1088
Ryan,Ellis,Nashville,Predators,5,15,0,0,0,0,0,1,1,14,16,14,14,18,13,6,8,12,15,16,8,18,14,18,8,11,17,14,13,18,1,1,1,1,1,1,1,1,1,1,1,1370
Matt,Irwin,Nashville,Predators,8,14,0,0,0,0,0,1,1,12,14,15,13,12,15,8,8,12,14,13,6,15,11,15,6,17,15,14,15,15,1,1,1,1,1,1,1,1,1,1,1,900
Austin,Watson,Nashville,Predators,16,15,0,0,0,0,0,1,1,14,12,14,14,13,15,17,16,14,13,12,15,6,13,14,17,17,14,9,14,14,1,1,1,1,1,1,1,1,1,1,1,1223
Colton,Sissons,Nashville,Predators,7,15,0,0,0,0,0,1,1,14,14,13,15,14,14,7,14,13,14,15,14,6,13,16,17,14,17,8,12,15,1,1,1,1,1,1,1,1,1,1,1,1064
Rocco,Grimaldi,Nashville,Predators,7,15,0,0,0,0,0,1,1,16,15,13,16,12,12,6,10,16,15,15,15,6,14,14,14,13,13,8,10,14,1,1,1,1,1,1,1,1,1,1,1,933
Mikael,Granlund,Nashville,Predators,6,12,0,0,0,0,0,1,1,15,16,14,16,16,12,6,13,15,16,16,15,7,15,14,13,11,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,1067
Calle,Järnkrok,Nashville,Predators,6,13,0,0,0,0,0,1,1,15,15,14,15,16,12,6,11,13,14,15,15,7,15,14,15,12,15,7,14,16,1,1,1,1,1,1,1,1,1,1,1,992
Juuse,Saros,Nashville,Predators,7,1,0,0,0,0,0,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,15,13,14,14,14,16,14,15,15,16,723
Filip,Forsberg,Nashville,Predators,8,14,0,0,0,0,0,1,1,15,17,16,15,16,15,6,15,17,16,17,18,8,17,14,10,13,15,7,15,15,1,1,1,1,1,1,1,1,1,1,1,1443
Viktor,Arvidsson,Nashville,Predators,8,16,0,0,0,0,0,1,1,16,16,15,16,15,13,6,13,18,15,15,18,8,16,12,10,11,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,1254
Dante,Fabbro,Nashville,Predators,9,14,0,0,0,0,0,1,1,15,15,13,16,15,13,6,8,13,15,15,8,16,14,14,7,11,14,13,13,15,1,1,1,1,1,1,1,1,1,1,1,927
Dustin,Byfuglien,Winnipeg,Jets,13,16,0,0,0,0,0,1,1,13,12,17,15,16,19,10,13,14,17,15,6,19,15,17,7,14,15,12,15,15,1,1,1,1,1,1,1,1,1,1,1,1518
Dmitry,Kulikov,Winnipeg,Jets,8,14,0,0,0,0,0,1,1,15,15,14,15,14,14,7,9,11,13,14,5,17,10,15,6,14,15,14,16,15,1,1,1,1,1,1,1,1,1,1,1,972
Mark,Letestu,Winnipeg,Jets,6,12,0,0,0,0,0,1,1,14,14,13,13,14,13,6,12,14,15,15,15,7,13,14,16,12,15,7,11,14,1,1,1,1,1,1,1,1,1,1,1,839
Bryan,Little,Winnipeg,Jets,7,14,0,0,0,0,0,1,1,14,15,16,14,15,13,6,15,13,15,16,15,7,15,14,17,12,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,1082
Mathieu,Perreault,Winnipeg,Jets,9,13,0,0,0,0,0,1,1,16,16,13,14,13,13,6,12,14,15,16,16,8,15,14,16,15,16,7,12,15,1,1,1,1,1,1,1,1,1,1,1,1100
Luca,Sbisa,Winnipeg,Jets,7,15,0,0,0,0,0,1,1,14,14,15,13,15,14,10,9,11,13,14,6,15,12,13,6,14,14,15,15,14,1,1,1,1,1,1,1,1,1,1,1,858
Blake,Wheeler,Winnipeg,Jets,8,14,0,0,0,0,0,1,1,14,13,16,15,16,17,7,17,16,19,16,16,5,18,13,11,12,14,7,16,15,1,1,1,1,1,1,1,1,1,1,1,1467
Mark,Scheifele,Winnipeg,Jets,8,15,0,0,0,0,0,1,1,15,16,17,14,18,16,6,16,16,16,17,17,9,18,14,14,12,14,7,15,15,1,1,1,1,1,1,1,1,1,1,1,1548
Gabriel,Bourque,Winnipeg,Jets,7,16,0,0,0,0,0,1,1,15,15,14,15,13,14,6,11,11,13,14,14,6,12,14,9,17,14,9,14,15,1,1,1,1,1,1,1,1,1,1,1,912
Laurent,Brossoit,Winnipeg,Jets,8,1,0,0,0,0,0,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,15,14,15,15,15,13,14,14,14,660
Adam,Lowry,Winnipeg,Jets,9,13,0,0,0,0,0,1,1,13,12,14,13,13,17,8,17,13,14,13,15,6,13,17,18,16,16,8,14,16,1,1,1,1,1,1,1,1,1,1,1,1215
Josh,Morrissey,Winnipeg,Jets,8,14,0,0,0,0,0,1,1,16,16,15,15,16,13,6,9,11,15,16,8,16,13,17,6,13,16,15,15,17,1,1,1,1,1,1,1,1,1,1,1,1231
Nathan,Beaulieu,Winnipeg,Jets,11,15,0,0,0,0,0,1,1,15,15,14,15,14,15,11,9,12,14,14,6,15,11,14,7,13,12,13,14,14,1,1,1,1,1,1,1,1,1,1,1,870
Logan,Shaw,Winnipeg,Jets,7,13,0,0,0,0,0,1,1,13,12,15,13,14,15,6,15,13,13,14,13,7,13,14,11,15,14,8,15,14,1,1,1,1,1,1,1,1,1,1,1,818
Anthony,Bitetto,Winnipeg,Jets,11,15,0,0,0,0,0,1,1,13,14,15,14,14,15,8,8,10,12,14,5,15,10,13,8,17,15,14,15,14,1,1,1,1,1,1,1,1,1,1,1,904
Connor,Hellebuyck,Winnipeg,Jets,8,1,0,0,0,0,0,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,15,16,16,16,16,16,14,15,14,16,1005
Tucker,Poolman,Winnipeg,Jets,6,12,0,0,0,0,0,1,1,15,13,16,13,15,15,6,10,12,15,15,8,16,13,14,6,13,14,12,15,13,1,1,1,1,1,1,1,1,1,1,1,890
Andrew,Copp,Winnipeg,Jets,6,14,0,0,0,0,0,1,1,14,13,14,13,13,15,6,14,13,15,14,15,6,14,15,16,14,16,8,14,15,1,1,1,1,1,1,1,1,1,1,1,995
Neal,Pionk,Winnipeg,Jets,8,14,0,0,0,0,0,1,1,14,15,15,14,16,13,9,9,11,15,16,7,16,13,14,6,14,15,14,14,15,1,1,1,1,1,1,1,1,1,1,1,999
Nick,Shore,Winnipeg,Jets,7,14,0,0,0,0,0,1,1,13,13,15,13,13,13,6,14,12,13,14,13,6,13,15,15,13,15,7,13,15,1,1,1,1,1,1,1,1,1,1,1,801
David,Gustafsson,Winnipeg,Jets,8,14,0,0,0,0,0,1,1,14,14,15,13,13,14,7,14,12,14,14,13,5,12,14,15,12,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,817
Nikolaj,Ehlers,Winnipeg,Jets,7,14,0,0,0,0,0,1,1,17,16,14,17,15,13,7,14,17,15,16,17,8,16,15,12,11,15,7,13,15,1,1,1,1,1,1,1,1,1,1,1,1274
Patrik,Laine,Winnipeg,Jets,9,16,0,0,0,0,0,1,1,16,16,17,16,18,16,6,18,19,17,18,19,8,18,15,9,13,15,7,16,16,1,1,1,1,1,1,1,1,1,1,1,2000
Jack,Roslovic,Winnipeg,Jets,4,14,0,0,0,0,0,1,1,16,16,13,15,13,13,6,13,13,15,16,15,7,15,15,11,12,14,7,13,16,1,1,1,1,1,1,1,1,1,1,1,989
Carl,Dahlström,Winnipeg,Jets,4,15,0,0,0,0,0,1,1,13,15,16,13,15,15,7,10,11,14,14,5,15,11,14,7,12,14,11,15,14,1,1,1,1,1,1,1,1,1,1,1,845
Kyle,Connor,Winnipeg,Jets,7,15,0,0,0,0,0,1,1,17,16,16,16,16,13,6,14,17,15,17,18,8,16,13,11,10,14,7,14,15,1,1,1,1,1,1,1,1,1,1,1,1350
Mason,Appleton,Winnipeg,Jets,7,13,0,0,0,0,0,1,1,14,13,15,14,13,14,7,14,13,16,15,15,7,14,12,10,14,14,8,12,14,1,1,1,1,1,1,1,1,1,1,1,846
Brandon,Dubinsky,Columbus,Blue Jackets,8,14,0,0,0,0,0,1,1,12,12,14,13,14,15,9,16,13,13,13,14,6,13,15,17,16,15,8,14,14,1,1,1,1,1,1,1,1,1,1,1,977
Nick,Foligno,Columbus,Blue Jackets,12,14,0,0,0,0,0,1,1,14,13,15,14,15,15,8,16,14,14,15,14,6,14,16,14,16,16,8,14,15,1,1,1,1,1,1,1,1,1,1,1,1146
Nathan,Gerbe,Columbus,Blue Jackets,10,13,0,0,0,0,0,1,1,16,17,14,16,14,10,7,9,14,15,16,15,7,15,14,12,10,14,6,9,15,1,1,1,1,1,1,1,1,1,1,1,962
Cam,Atkinson,Columbus,Blue Jackets,6,15,0,0,0,0,0,1,1,17,16,15,16,18,12,6,11,18,15,17,18,8,16,12,8,11,15,7,12,14,1,1,1,1,1,1,1,1,1,1,1,1352
Gustav,Nyquist,Columbus,Blue Jackets,6,14,0,0,0,0,0,1,1,16,16,15,15,17,13,6,13,16,16,17,16,7,15,14,14,12,13,7,14,15,1,1,1,1,1,1,1,1,1,1,1,1221
David,Savard,Columbus,Blue Jackets,7,15,0,0,0,0,0,1,1,13,15,15,13,15,16,6,9,12,13,14,7,16,11,16,6,14,16,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1024
Riley,Nash,Columbus,Blue Jackets,7,14,0,0,0,0,0,1,1,14,14,12,14,13,14,7,12,13,14,13,14,6,13,17,13,13,18,8,14,16,1,1,1,1,1,1,1,1,1,1,1,976
Josh,Anderson,Columbus,Blue Jackets,10,15,0,0,0,0,0,1,1,15,14,16,16,15,16,9,16,16,14,14,15,5,15,14,9,15,15,7,15,14,1,1,1,1,1,1,1,1,1,1,1,1191
Scott,Harrington,Columbus,Blue Jackets,7,14,0,0,0,0,0,1,1,13,15,15,13,14,15,7,9,11,14,13,6,14,12,14,8,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,852
Boone,Jenner,Columbus,Blue Jackets,8,16,0,0,0,0,0,1,1,14,13,15,13,15,16,6,16,16,14,14,15,6,14,14,17,16,14,9,13,14,1,1,1,1,1,1,1,1,1,1,1,1170
Ryan,Murray,Columbus,Blue Jackets,6,15,0,0,0,0,0,1,1,15,15,15,14,16,15,6,8,10,15,14,5,16,13,15,8,11,17,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1094
Seth,Jones,Columbus,Blue Jackets,7,16,0,0,0,0,0,1,1,16,16,17,17,18,16,6,10,13,16,17,8,17,15,18,6,13,18,14,16,18,1,1,1,1,1,1,1,1,1,1,1,1770
Oliver,Bjorkstrand,Columbus,Blue Jackets,4,14,0,0,0,0,0,1,1,14,14,15,14,16,12,6,14,16,15,16,17,8,15,15,9,12,14,7,14,13,1,1,1,1,1,1,1,1,1,1,1,1043
Alexandre,Texier,Columbus,Blue Jackets,7,13,0,0,0,0,0,1,1,15,15,14,17,15,12,6,14,14,14,15,15,7,15,12,12,12,14,7,13,13,1,1,1,1,1,1,1,1,1,1,1,918
Emil,Bemström,Columbus,Blue Jackets,8,14,0,0,0,0,0,1,1,15,16,14,14,14,11,6,12,15,13,15,15,8,15,12,12,12,13,6,12,14,1,1,1,1,1,1,1,1,1,1,1,842
Elvis,Merzlikins,Columbus,Blue Jackets,9,1,0,0,0,0,0,16,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,14,15,15,13,13,14,15,15,14,732
Dean,Kukan,Columbus,Blue Jackets,7,14,0,0,0,0,0,1,1,13,14,15,14,13,15,6,8,10,14,14,5,14,13,16,8,12,16,14,15,15,1,1,1,1,1,1,1,1,1,1,1,893
Joonas,Korpisalo,Columbus,Blue Jackets,8,1,0,0,0,0,0,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,14,15,15,14,15,14,15,15,15,800
Vladislav,Gavrikov,Columbus,Blue Jackets,7,15,0,0,0,0,0,1,1,13,13,16,14,16,15,7,8,11,13,13,7,15,13,15,7,15,14,13,16,16,1,1,1,1,1,1,1,1,1,1,1,972
Alexander,Wennberg,Columbus,Blue Jackets,6,13,0,0,0,0,0,1,1,15,15,15,15,16,14,6,14,11,16,17,12,5,14,13,13,11,15,7,14,15,1,1,1,1,1,1,1,1,1,1,1,1002
Markus,Nutivaara,Columbus,Blue Jackets,5,13,0,0,0,0,0,1,1,15,15,14,15,16,14,6,8,12,14,15,7,15,13,15,7,13,13,13,14,15,1,1,1,1,1,1,1,1,1,1,1,902
Sonny,Milano,Columbus,Blue Jackets,6,13,0,0,0,0,0,1,1,16,14,13,15,13,13,6,14,15,16,16,16,7,15,12,10,12,13,6,13,14,1,1,1,1,1,1,1,1,1,1,1,931
Eric,Robinson,Columbus,Blue Jackets,8,15,0,0,0,0,0,1,1,13,13,15,14,14,15,10,15,14,12,13,15,6,13,15,11,16,14,6,15,14,1,1,1,1,1,1,1,1,1,1,1,941
Zach,Werenski,Columbus,Blue Jackets,7,14,0,0,0,0,0,1,1,15,16,18,16,19,16,6,8,15,16,18,11,17,15,14,7,13,14,12,15,15,1,1,1,1,1,1,1,1,1,1,1,1488
Pierre-Luc,Dubois,Columbus,Blue Jackets,9,16,0,0,0,0,0,1,1,17,16,18,17,18,17,7,16,16,17,17,17,8,17,14,11,14,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,1701
Devan,Dubnyk,Minnesota,Wild,8,1,0,0,0,0,0,16,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,15,16,16,15,16,15,15,14,14,14,1005
Mikko,Koivu,Minnesota,Wild,8,12,0,0,0,0,0,1,1,13,13,14,14,15,16,6,15,14,15,15,14,5,15,18,16,11,18,7,15,18,1,1,1,1,1,1,1,1,1,1,1,1301
Zach,Parise,Minnesota,Wild,7,14,0,0,0,0,0,1,1,14,13,14,15,15,14,6,13,17,15,16,17,8,16,14,12,12,14,8,14,16,1,1,1,1,1,1,1,1,1,1,1,1123
Jared,Spurgeon,Minnesota,Wild,5,15,0,0,0,0,0,1,1,16,16,13,16,18,11,6,7,12,15,15,9,15,13,18,7,12,20,14,15,19,1,1,1,1,1,1,1,1,1,1,1,1485
Eric,Staal,Minnesota,Wild,8,13,0,0,0,0,0,1,1,14,13,15,14,16,17,6,17,16,16,16,17,8,16,14,15,11,14,7,15,15,1,1,1,1,1,1,1,1,1,1,1,1298
Alex,Stalock,Minnesota,Wild,7,1,0,0,0,0,0,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,14,16,16,13,14,13,15,618
Ryan,Suter,Minnesota,Wild,7,15,0,0,0,0,0,1,1,14,15,17,14,21,15,7,9,11,15,17,6,18,13,18,7,12,16,12,17,18,1,1,1,1,1,1,1,1,1,1,1,1602
Mats,Zuccarello,Minnesota,Wild,9,16,0,0,0,0,0,1,1,15,17,15,16,17,11,6,11,14,17,16,15,7,16,14,10,12,14,8,12,15,1,1,1,1,1,1,1,1,1,1,1,1177
Marcus,Foligno,Minnesota,Wild,12,15,0,0,0,0,0,1,1,13,12,13,13,12,17,14,16,13,13,12,14,6,14,18,11,17,16,8,14,16,1,1,1,1,1,1,1,1,1,1,1,1164
Matt,Dumba,Minnesota,Wild,10,15,0,0,0,0,0,1,1,16,17,16,16,18,14,7,9,13,15,16,11,18,14,15,7,14,15,12,14,16,1,1,1,1,1,1,1,1,1,1,1,1380
Victor,Rask,Minnesota,Wild,6,12,0,0,0,0,0,1,1,13,14,15,13,14,15,6,12,14,14,15,14,6,14,13,16,13,14,7,13,13,1,1,1,1,1,1,1,1,1,1,1,847
Ryan,Hartman,Minnesota,Wild,12,16,0,0,0,0,0,1,1,13,14,15,14,14,15,9,14,15,14,14,15,6,14,13,12,15,14,7,14,13,1,1,1,1,1,1,1,1,1,1,1,973
Nick,Seeler,Minnesota,Wild,13,17,0,0,0,0,0,1,1,13,13,16,12,14,15,14,8,10,13,13,5,14,11,15,7,14,15,17,14,13,1,1,1,1,1,1,1,1,1,1,1,981
Brad,Hunt,Minnesota,Wild,6,12,0,0,0,0,0,1,1,16,16,14,15,16,12,6,7,14,15,17,10,16,14,15,7,11,15,12,12,15,1,1,1,1,1,1,1,1,1,1,1,1040
Jason,Zucker,Minnesota,Wild,8,16,0,0,0,0,0,1,1,18,15,13,17,16,13,6,13,17,15,14,17,7,16,15,8,13,13,7,15,16,1,1,1,1,1,1,1,1,1,1,1,1304
Jonas,Brodin,Minnesota,Wild,7,14,0,0,0,0,0,1,1,16,16,16,18,16,13,6,8,11,13,14,6,14,11,15,7,11,19,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1228
Greg,Pateryn,Minnesota,Wild,8,15,0,0,0,0,0,1,1,12,13,16,12,15,16,9,8,11,12,12,5,14,10,16,6,16,16,15,15,15,1,1,1,1,1,1,1,1,1,1,1,962
Ryan,Donato,Minnesota,Wild,6,14,0,0,0,0,0,1,1,15,15,14,15,15,13,5,12,16,15,16,16,7,15,13,13,11,14,7,14,14,1,1,1,1,1,1,1,1,1,1,1,1009
Kevin,Fiala,Minnesota,Wild,7,15,0,0,0,0,0,1,1,16,15,14,16,16,13,6,13,16,15,16,15,7,15,14,11,11,13,7,13,14,1,1,1,1,1,1,1,1,1,1,1,1053
Jordan,Greenway,Minnesota,Wild,7,14,0,0,0,0,0,1,1,14,12,16,15,14,16,9,17,13,14,14,15,7,13,15,10,13,13,7,16,14,1,1,1,1,1,1,1,1,1,1,1,1016
Carson,Soucy,Minnesota,Wild,12,16,0,0,0,0,0,1,1,13,13,16,14,16,17,8,10,10,13,13,6,15,11,15,8,15,15,14,17,14,1,1,1,1,1,1,1,1,1,1,1,1073
Joel,Eriksson Ek,Minnesota,Wild,7,12,0,0,0,0,0,1,1,14,13,13,14,13,15,6,14,15,13,14,14,5,13,16,12,16,15,8,13,14,1,1,1,1,1,1,1,1,1,1,1,889
Luke,Kunin,Minnesota,Wild,8,15,0,0,0,0,0,1,1,15,15,14,15,14,13,9,13,14,14,14,14,7,13,14,12,14,15,8,13,12,1,1,1,1,1,1,1,1,1,1,1,878
Liam,Van Loon,Hamilton,Bulldogs,11,13,0,0,0,0,0,1,1,12,11,11,12,10,10,6,11,12,11,13,12,4,12,10,9,10,11,6,12,10,1,1,1,1,1,1,1,1,1,1,1,367
Tag,Bertuzzi,Hamilton,Bulldogs,12,14,0,0,0,0,0,1,1,12,11,13,13,12,13,9,13,13,11,14,13,5,12,11,12,13,11,6,12,12,1,1,1,1,1,1,1,1,1,1,1,557
Matthew,Guglietti,Hamilton,Bulldogs,10,12,0,0,0,0,0,1,1,7,7,7,8,8,7,2,9,9,9,10,9,1,9,8,6,9,10,3,9,9,1,1,1,1,1,1,1,1,1,1,1,126
Jan,Jeník,Hamilton,Bulldogs,11,13,0,0,0,0,0,1,1,15,15,13,15,13,11,6,13,14,14,15,14,6,14,11,13,13,13,6,11,12,1,1,1,1,1,1,1,1,1,1,1,751
Kade,Landry,Hamilton,Bulldogs,11,12,0,0,0,0,0,1,1,12,13,13,12,12,13,7,6,11,14,13,8,14,14,10,6,12,12,10,12,12,1,1,1,1,1,1,1,1,1,1,1,523
Issac,Nurse,Hamilton,Bulldogs,8,11,0,0,0,0,0,1,1,13,13,12,12,11,11,6,11,12,12,13,11,5,12,11,10,10,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,404
Bradey,Johnson,Hamilton,Bulldogs,6,11,0,0,0,0,0,1,1,12,11,12,12,10,12,5,12,11,12,13,10,4,12,11,13,9,11,6,12,12,1,1,1,1,1,1,1,1,1,1,1,390
